ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Genre
2253010073,Therese Raquin,Emile Zola,0,LP,http://images.amazon.com/images/P/2253010073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2253010073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2253010073.01.LZZZZZZZ.jpg,N/A
0689832133,"Click, Clack, Moo: Cows That Type",Doreen Cronin,2000,Simon & Schuster Children's Publishing,http://images.amazon.com/images/P/0689832133.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689832133.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689832133.01.LZZZZZZZ.jpg,Juvenile Fiction
0439282462,Daydreams and Doodles Journal,Laura Dower,2001,Tangerine Press,http://images.amazon.com/images/P/0439282462.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439282462.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439282462.01.LZZZZZZZ.jpg,Juvenile Nonfiction
0064408582,Emily of Deep Valley (Deep Valley Book),Maud Hart Lovelace,2000,HarperTrophy,http://images.amazon.com/images/P/0064408582.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064408582.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064408582.01.LZZZZZZZ.jpg,Juvenile Fiction
039480077X,Horton Hatches the Egg,Dr. Seuss,1966,Random House Children's Books,http://images.amazon.com/images/P/039480077X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039480077X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039480077X.01.LZZZZZZZ.jpg,Juvenile Fiction
1892065053,"The Gumshoe, the Witch, and the Virtual Corpse",Keith Hartman,1999,Meisha Merlin Publishing,http://images.amazon.com/images/P/1892065053.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1892065053.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1892065053.01.LZZZZZZZ.jpg,Fiction
0060508876,Beautiful Child,Torey Hayden,2003,Avon Books,http://images.amazon.com/images/P/0060508876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060508876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060508876.01.LZZZZZZZ.jpg,Education
0312874014,Tapping the Dream Tree,Charles de Lint,2002,Tor Books,http://images.amazon.com/images/P/0312874014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312874014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312874014.01.LZZZZZZZ.jpg,Fiction
0553347187,Before You Conceive: The Complete Prepregnancy Guide,John R. Sussman,1989,Bantam,http://images.amazon.com/images/P/0553347187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553347187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553347187.01.LZZZZZZZ.jpg,Health & Fitness
039527222X,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1988,Houghton Mifflin,http://images.amazon.com/images/P/039527222X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039527222X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039527222X.01.LZZZZZZZ.jpg,"Baggins, Frodo (Fictitious character)"
034545328X,Xanth: The Quest for Magic,Piers Anthony,2002,Del Rey Books,http://images.amazon.com/images/P/034545328X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034545328X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034545328X.01.LZZZZZZZ.jpg,Juvenile Fiction
0670827592,The True Story of the 3 Little Pigs!,Jon Scieszka,1989,Viking Juvenile,http://images.amazon.com/images/P/0670827592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670827592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670827592.01.LZZZZZZZ.jpg,Juvenile Fiction
0140286780,Your Money or Your Life: Transforming Your Relationship With Money and Achieving Financial Independence,Joe Dominguez,1999,Penguin Books,http://images.amazon.com/images/P/0140286780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140286780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140286780.01.LZZZZZZZ.jpg,Business & Economics
0590014013,By the Shores of Silver Lake,Laura Wilder,0,Scholastic Inc,http://images.amazon.com/images/P/0590014013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590014013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590014013.01.LZZZZZZZ.jpg,Families
0061013579,Cash: The Autobiography,Johnny Cash,1998,HarperSanFrancisco,http://images.amazon.com/images/P/0061013579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061013579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061013579.01.LZZZZZZZ.jpg,Biography & Autobiography
0345440390,Summer Moon,JILL MARIE LANDIS,2001,Ballantine Books,http://images.amazon.com/images/P/0345440390.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345440390.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345440390.01.LZZZZZZZ.jpg,Fiction
1577312333,Neither Wolf Nor Dog: On Forgotten Roads With an Indian Elder,Kent Nerburn,2002,New World Library,http://images.amazon.com/images/P/1577312333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577312333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1577312333.01.LZZZZZZZ.jpg,Biography & Autobiography
0060926430,A People's History of the United States: 1492-Present,Howard Zinn,1995,Perennial,http://images.amazon.com/images/P/0060926430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060926430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060926430.01.LZZZZZZZ.jpg,N/A
0671731262,TROPIC OF FEAR (NANCY DREW HARDY BOY SUPERMYSTERY 14) : TROPIC OF FEAR (Nancy Drew & Hardy Boys Super Mysteries (Paperback)),Carolyn Keene,1992,Simon Pulse,http://images.amazon.com/images/P/0671731262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671731262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671731262.01.LZZZZZZZ.jpg,Juvenile Fiction
0397001517,To Kill a Mockingbird,Harper Lee,1960,Harpercollins,http://images.amazon.com/images/P/0397001517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0397001517.01.LZZZZZZZ.jpg,N/A
0886774233,Sword and Sorceress VI: An Anthology of Heroic Fantasy,Marion Zimmer Bradley,1990,New Amer Library,http://images.amazon.com/images/P/0886774233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886774233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886774233.01.LZZZZZZZ.jpg,Fiction
0140445927,The Iliad (Penguin Classics),Homer,1991,Penguin Books,http://images.amazon.com/images/P/0140445927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140445927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140445927.01.LZZZZZZZ.jpg,Poetry
0312180624,Buster Midnight's Cafe,Sandra Dallas,1998,St. Martin's Griffin,http://images.amazon.com/images/P/0312180624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312180624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312180624.01.LZZZZZZZ.jpg,Fiction
0440415330,The Year My Parents Ruined My Life,Martha Freeman,1999,Yearling Books,http://images.amazon.com/images/P/0440415330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440415330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440415330.01.LZZZZZZZ.jpg,Juvenile Fiction
1570429685,Wish You Well,David Baldacci,2000,Time Warner Audio Major,http://images.amazon.com/images/P/1570429685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570429685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570429685.01.LZZZZZZZ.jpg,N/A
9505156944,Toda Mafalda,Quino,2004,Ediciones de la Flor S.R.L.,http://images.amazon.com/images/P/9505156944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9505156944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9505156944.01.LZZZZZZZ.jpg,Humor
0486278026,Macbeth (Dover Thrift Editions),William Shakespeare,1993,Dover Publications,http://images.amazon.com/images/P/0486278026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486278026.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486278026.01.LZZZZZZZ.jpg,Drama
0812092821,501 Spanish Verbs: Fully Conjugated in All the Tenses in a New Easy-to-Learn Format Alphabetically Arranged,Christopher Kendris,1996,Barron's Educational Series,http://images.amazon.com/images/P/0812092821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812092821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812092821.01.LZZZZZZZ.jpg,Foreign Language Study
0394745027,"Godel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,1980,Vintage Books USA,http://images.amazon.com/images/P/0394745027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394745027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394745027.01.LZZZZZZZ.jpg,Artificial intelligence
0451523156,The Scarlet Pimpernel (Signet Classics (Paperback)),Emmuska Orczy Orczy,1982,Signet Book,http://images.amazon.com/images/P/0451523156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451523156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451523156.01.LZZZZZZZ.jpg,"Blakeney, Percy, Sir (Fictitious character)"
1567183808,Vampires: The Occult Truth,Konstantinos,1996,Llewellyn Publications,http://images.amazon.com/images/P/1567183808.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567183808.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567183808.01.LZZZZZZZ.jpg,Fiction
0373244738,"The Prince & The Pregnant Princess  (Desert Rogues) (Silhouette Special Edition, No. 1473)",Susan Mallery,2002,Silhouette,http://images.amazon.com/images/P/0373244738.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373244738.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373244738.01.LZZZZZZZ.jpg,Fiction
0849909279,Life On The Edge,James C. Dobson,2000,W Publishing Group,http://images.amazon.com/images/P/0849909279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849909279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849909279.01.LZZZZZZZ.jpg,Religion
0380713330,Animal Liberation,Peter Singer,1991,Avon,http://images.amazon.com/images/P/0380713330.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380713330.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380713330.01.LZZZZZZZ.jpg,Animal rights
344272984X,Mein Name ist Luz.,Elsa Osorio,2002,Btb Bei Goldmann,http://images.amazon.com/images/P/344272984X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/344272984X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/344272984X.01.LZZZZZZZ.jpg,German language materials
0671007599,A KNIGHT IN SHINING ARMOR PROMOTION,Jude Deveraux,1996,Pocket,http://images.amazon.com/images/P/0671007599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671007599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671007599.01.LZZZZZZZ.jpg,England
0765340291,"East of the Sun, West of the Moon",Carole Bellacera,2002,Tor Books,http://images.amazon.com/images/P/0765340291.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765340291.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765340291.01.LZZZZZZZ.jpg,Fiction
0553256157,I Know Why the Caged Bird Sings,Maya Angelou,1971,Bantam Books,http://images.amazon.com/images/P/0553256157.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553256157.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553256157.01.LZZZZZZZ.jpg,African American authors
0886770831,Cuckoo's egg,C. J Cherryh,1985,DAW Books,http://images.amazon.com/images/P/0886770831.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886770831.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886770831.01.LZZZZZZZ.jpg,Fantasy fiction
0884964094,The Bat in My Pocket: A Memorable Friendship,Amanda Lollar,1996,Consortium Book Sales & Dist,http://images.amazon.com/images/P/0884964094.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0884964094.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0884964094.01.LZZZZZZZ.jpg,Bats
0894716174,The Baby Games: The Joyful Guide to Child's Play from Birth to Three Years,Elaine Martin,1988,Running Press Book Publishers,http://images.amazon.com/images/P/0894716174.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894716174.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894716174.01.LZZZZZZZ.jpg,Family & Relationships
0590400258,The Magic School Bus Inside Ralphie: A Book About Germs,Joanna Cole,1995,Scholastic,http://images.amazon.com/images/P/0590400258.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590400258.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590400258.01.LZZZZZZZ.jpg,Juvenile Nonfiction
0582077842,The Importance of Being Earnest (Longman Literature),Oscar Wilde,1993,Longman Group United Kingdom,http://images.amazon.com/images/P/0582077842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0582077842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0582077842.01.LZZZZZZZ.jpg,Drama
0316955132,Marjorie Morningstar,Herman Wouk,1992,Back Bay Books,http://images.amazon.com/images/P/0316955132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316955132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316955132.01.LZZZZZZZ.jpg,N/A
0380813394,Beautiful Child,Torey L. Hayden,2002,William Morrow & Company,http://images.amazon.com/images/P/0380813394.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380813394.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380813394.01.LZZZZZZZ.jpg,Education
0380726254,Serpent's Tooth : A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Paperback)),Faye Kellerman,1998,Avon,http://images.amazon.com/images/P/0380726254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726254.01.LZZZZZZZ.jpg,Fiction
0515107867,The Cat Who Knew a Cardinal,Lilian Jackson Braun,1995,Jove Books,http://images.amazon.com/images/P/0515107867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515107867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515107867.01.LZZZZZZZ.jpg,Fiction
0571206484,Prodigal Summer,Barbara Kingsolver,2002,Faber & Faber Ltd,http://images.amazon.com/images/P/0571206484.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571206484.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571206484.01.LZZZZZZZ.jpg,Fiction
0679783571,The Broke Diaries: The Completely True and Hilarious Misadventures of a Good Girl Gone Broke,Angela Nissel,2001,Villard Books,http://images.amazon.com/images/P/0679783571.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679783571.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679783571.01.LZZZZZZZ.jpg,Biography & Autobiography
0689824750,Among the Hidden,Margaret Peterson Haddix,2000,Aladdin,http://images.amazon.com/images/P/0689824750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689824750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689824750.01.LZZZZZZZ.jpg,Juvenile Fiction
0688171877,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,1999,William Morrow,http://images.amazon.com/images/P/0688171877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688171877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688171877.01.LZZZZZZZ.jpg,Fiction
0060923245,Sweet Hereafter Movie Tie-In : A Novel,Russell Banks,1992,Perennial,http://images.amazon.com/images/P/0060923245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060923245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060923245.01.LZZZZZZZ.jpg,Fiction
1853260150,Picture of Dorian Gray (Wordsworth Classics),Oscar Wilde,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260150.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260150.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260150.01.LZZZZZZZ.jpg,Fiction
0553284118,Creature,John Saul,1990,Bantam Books,http://images.amazon.com/images/P/0553284118.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553284118.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553284118.01.LZZZZZZZ.jpg,Fiction
0446603422,Stormy Weather,Carl Hiaasen,1996,Warner Books,http://images.amazon.com/images/P/0446603422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603422.01.LZZZZZZZ.jpg,Fiction
0553213695,The Metamorphosis (Bantam Classics),FRANZ KAFKA,1972,Bantam,http://images.amazon.com/images/P/0553213695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213695.01.LZZZZZZZ.jpg,Fiction
1400032806,Under the Banner of Heaven : A Story of Violent Faith,JON KRAKAUER,2004,Anchor,http://images.amazon.com/images/P/1400032806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400032806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400032806.01.LZZZZZZZ.jpg,History
0060234814,"The Lion, the Witch and the Wardrobe (The Chronicles of Narnia)",C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0060234814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060234814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060234814.01.LZZZZZZZ.jpg,Juvenile Fiction
2264027134,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18,http://images.amazon.com/images/P/2264027134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2264027134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2264027134.01.LZZZZZZZ.jpg,N/A
0671721046,The Deed of Paksenarrion,Elizabeth Moon,1992,Baen,http://images.amazon.com/images/P/0671721046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671721046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671721046.01.LZZZZZZZ.jpg,Fiction
0446359203,Carrion Comfort,Dan Simmons,1990,Warner Books,http://images.amazon.com/images/P/0446359203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446359203.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446359203.01.LZZZZZZZ.jpg,Fiction
0385413017,Fumblerules: A Lighthearted Guide to Grammar and Good Usage,William Safire,1990,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385413017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385413017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385413017.01.LZZZZZZZ.jpg,Language Arts & Disciplines
0156029065,Baudolino,Umberto Eco,2003,Harvest Books,http://images.amazon.com/images/P/0156029065.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156029065.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156029065.01.LZZZZZZZ.jpg,Fiction
0285636464,Ewe Too Can Be Happy,Jutta Bauer,2002,Souvenir Press Ltd,http://images.amazon.com/images/P/0285636464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0285636464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0285636464.01.LZZZZZZZ.jpg,Happiness
030700645X,"Eeyore, Be Happy (Little Golden Book)",Don Ferguson,1996,Western Publishing Company,http://images.amazon.com/images/P/030700645X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/030700645X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/030700645X.01.LZZZZZZZ.jpg,Juvenile Fiction
0060932171,About the Author : A Novel,John Colapinto,2002,Perennial,http://images.amazon.com/images/P/0060932171.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060932171.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060932171.01.LZZZZZZZ.jpg,Fiction
0380016699,Your Erroneous Zones,Wayne W. Dyer,1977,Avon Books,http://images.amazon.com/images/P/0380016699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380016699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380016699.01.LZZZZZZZ.jpg,Cuilt
0451458990,Shadows and Light,Anne Bishop,2002,Roc,http://images.amazon.com/images/P/0451458990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451458990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451458990.01.LZZZZZZZ.jpg,Fiction
0446606421,"Sewer, Gas & Electric : THE PUBLIC WORKS TRILOGY (Public Works Trilogy)",Matt Ruff,1998,Aspect,http://images.amazon.com/images/P/0446606421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606421.01.LZZZZZZZ.jpg,Fiction
0451450124,Wyrd Sisters,Terry Pratchett,1996,New Amer Library,http://images.amazon.com/images/P/0451450124.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451450124.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451450124.01.LZZZZZZZ.jpg,Fiction
0064405001,Prince Caspian : The Return to Narnia (Narnia),C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064405001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064405001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064405001.01.LZZZZZZZ.jpg,Juvenile Fiction
0375502971,"A Dog Year: Twelve Months, Four Dogs, and Me",Jon Katz,2002,Villard Books,http://images.amazon.com/images/P/0375502971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375502971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375502971.01.LZZZZZZZ.jpg,Pets
